"BUILDING.ID","BUILDING.ADDRESS","POSTAL.CODE","Longitude","Latitude","Census_Tract_GEOID"
"617","117 S BOYLE AVE","90033",-118.219826,34.046623,"6037206032"
"1192","13337 W BEACH AVE","90292",-118.4426,33.992138,"6037275400"
"1938","901 W OLYMPIC BLVD","90015",-118.26582,34.04546,"6037207710"
"2360","12582 W MILLENNIUM","90094",-118.41255,33.977665,"6037275602"
"2942","13055 W ARROYO ST","91340",-118.4174,34.29064,"6037104201"
"3086","899 S FRANCISCO ST","90017",-118.26377,34.047604,"6037207710"
"3626","909 W TEMPLE ST","90012",-118.24944,34.060772,"6037207400"
"3790","11121 W PENDLETON ST","91352",,,
"3899","1355 S FLOWER ST","90015",-118.267456,34.039097,"6037224010"
"5275","1515 N SAN FERNANDO ROAD","90031",,,
"5471","2500 S WESTERN AVE","90018",-118.30895,34.033325,"6037221500"
"5817","303 S PACIFIC AVE","90731",-118.287895,33.74139,"6037296600"
"6228","7270 W MANCHESTER AVE","90045",-118.42151,33.959724,"6037276604"
"6534","5005 S MAIN ST","90037",-118.273964,33.997322,"6037231900"
"6599","16304 S VERMONT AVE","90247",-118.29127,33.883266,"6037291210"
"6777","900 W TEMPLE ST","90012",-118.24943,34.060726,"6037207400"
"7072","6280 TOPANGA CANYON BLVD","91367",-118.6058,34.184566,"6037135114"
"7264","4140 S GLENCOE AVE","90292",-118.4422,33.98928,"6037275400"
"7832","21800 VICTORY BLVD","91367",-118.602905,34.18748,"6037135114"
"7903","17720 W MAGNOLIA BLVD","91316",-118.51899,34.165367,"6037139504"
"8074","200 S LOS ANGELES ST","90012",-118.24337,34.05022,"6037206200"
"8468","18452 W HALSTED ST","91325",-118.53517,34.24456,"6037115201"
"9772","4240 N LAUREL CANYON BLVD","91604",-118.396454,34.147366,"6037143602"
"10353","710 N EL CENTRO AVE","90038",-118.32442,34.083733,"6037191820"
"10412","959 N SEWARD ST","90038",-118.33317,34.08831,"6037191901"
"10713","1411 N HIGHLAND AVE","90028",-118.338646,34.096554,"6037190100"
"11526","14500 W SHERMAN CIR","91405",-118.449265,34.19972,"6037127803"
"11687","5110 S CRENSHAW BLVD","90043",-118.33056,33.996212,"6037234501"
"12776","5806 W HAROLD WAY","90028",-118.31607,34.099285,"6037191000"
"12831","685 S NEW HAMPSHIRE AVE","90005",-118.2929,34.060413,"6037212303"
"12985","1540 N VINE ST","90028",-118.32665,34.098755,"6037191000"
"14234","1616 N LA BREA AVE","90028",-118.344795,34.100285,"6037190100"
"14433","733 N HUDSON AVE","90038",-118.33207,34.08412,"6037191820"
"15794","688 S BERENDO ST","90005",-118.294136,34.06022,"6037212303"
"16155","1157 S BUNDY DR","90049",-118.482285,34.080353,"6037262302"
"16379","20600 W VENTURA BLVD","91364",-118.58181,34.16743,"6037137501"
"16807","5311 S CRENSHAW BLVD","90043",-118.33102,33.99395,"6037234600"
"17821","1901 W 6TH ST","90057",-118.272575,34.058525,"6037208903"
"20008","748 N WILCOX AVE","90038",-118.330956,34.08438,"6037191820"
"20402","889 S FRANCISCO ST","90017",-118.263794,34.047577,"6037207710"
"20589","3526 N MARMION WAY","90065",-118.21519,34.08652,"6037199000"
"20871","1026 S BROADWAY","90015",-118.25788,34.040504,"6037207900"
"21780","681 S BONNIE BRAE ST","90057",-118.27419,34.05598,"6037208902"
"23535","807 N HUDSON AVE","90038",-118.33207,34.085533,"6037191820"
"23706","222 S MAIN ST","90012",-118.24488,34.050606,"6037207302"
"352086","1125 S BOYLE AVE","90023",-118.22033,34.03018,"6037206050"
"112217100358","311 S GRAMERCY PL","90020",-118.312836,34.068653,"6037211703"
"112217100365","14655 W BLYTHE ST","91402",-118.45197,34.215218,"6037120030"
"112217100367","1053 S NEW HAMPSHIRE AVE","90006",-118.29266,34.051723,"6037213320"
"112217100370","1800 N WHITLEY AVE","90028",-118.333336,34.10351,"6037190202"
"112217100379","979 S SERRANO AVE","90006",-118.30633,34.053356,"6037213201"
"112217100381","5841 W CARLTON WAY","90028",-118.31717,34.100475,"6037191000"
"112217100382","5949 N VAN NUYS BLVD","91411",,,
"112217100383","3470 S MCCLINTOCK AVE","90089",-118.28782,34.02378,"6037222700"
"112217100384","12000 W IDAHO AVE","90025",-118.46073,34.039185,"6037267502"
"112217100389","9247 N VAN NUYS BLVD","91402",-118.45026,34.237972,"6037119320"
"112217100390","19851 W NORDHOFF PL","91311",-118.56583,34.235836,"6037113303"
"112217100392","142 W SANTA CRUZ ST","90731",-118.28082,33.74418,"6037296210"
"112217100395","4462 N WOODMAN AVE","91423",-118.43122,34.152077,"6037141101"
"112217100397","12020 W GUERIN ST","91604",-118.393,34.145844,"6037143602"
"112217100401","11800 W FOOTHILL BLVD","91040",,,
"112217100403","700 N NORTH FARING ROAD","90077",-118.43509,34.089275,"6037262100"
"112217100405","1439 N POINSETTIA PL","90046",-118.34834,34.096798,"6037189902"
"112217100412","11925 W KLING ST","91607",-118.392784,34.155815,"6037143300"
"112217100413","14625 W MAGNOLIA BLVD","91403",-118.4516,34.16486,"6037128802"
"112217100415","855 N CROFT AVE","90069",-118.37423,34.086273,"6037194402"
"112217100419","2595 S HOOVER ST","90007",-118.28398,34.033234,"6037221710"
"112217100424","4644 N COLDWATER CANYON AVE","91604",-118.41377,34.15502,"6037143400"
"112217100431","9640 N VAN NUYS BLVD","91402",-118.45011,34.24544,"6037119310"
"112217100444","940 S ELDEN AVE","90006",-118.28773,34.053043,"6037213401"
"112217100445","1726 N GOWER ST","90028",-118.32237,34.102425,"6037191000"
"112217100447","1730 S SAWTELLE BLVD","90025",-118.44701,34.044857,"6037267300"
"112217100451","3425 S MOTOR AVE","90034",-118.40924,34.027325,"6037269904"
"112217100455","10648 W WOODBRIDGE ST","91602",-118.36314,34.148846,"6037143100"
"112217100457","1318 S ROXBURY DR","90035",-118.40311,34.055458,"6037269000"
"112217100460","505 S SAN PEDRO ST","90013",-118.24404,34.04398,"6037206300"
"112217100461","1902 W PARK AVE","90026",-118.26145,34.076263,"6037195720"
"112217100464","4211 S REDWOOD AVE","90292",-118.438774,33.989384,"6037275400"
"112217100465","12455 N SAN FERNANDO ROAD","91342",-118.45617,34.296795,"6037106648"
"112217100466","20750 W SHERMAN WAY","91306",-118.585205,34.20094,"6037134002"
"112217100467","5308 N SEPULVEDA BLVD","91411",-118.466156,34.166924,"6037128801"
"112217100468","2917 E 1ST ST","90033",-118.20287,34.040657,"6037204200"
"112217100472","15301 W LANARK ST","91406",-118.46755,34.21759,"6037127520"
"112217100473","13190 N BROMONT AVE","91342",-118.43748,34.310524,"6037106407"
"112217100475","600 S RIDGELEY DR","90036",-118.35038,34.06469,"6037215101"
"112217100481","4724 N KESTER AVE","91403",-118.45742,34.15611,"6037141303"
"112217100487","3630 W WATT WAY","90089",-118.28758,34.020725,"6037222700"
"112217100488","10878 W BLOOMFIELD ST","91602",-118.36726,34.149273,"6037143200"
"112217100489","3535 E WHITTIER BLVD","90023",-118.197586,34.026295,"6037204910"
"112217100491","11100 W RIVERSIDE DR","91602",-118.37265,34.152416,"6037143200"
"112217100492","5000 S MAIN ST","90037",-118.27395,33.997353,"6037229300"
"112217100497","5015 N BALBOA BLVD","91316",-118.50109,34.161957,"6037139600"
"112217100498","12453 W FIELDING CIR","90094",,,
"112217100501","750 E SLAUSON AVE","90001",-118.26168,33.989258,"6037239202"
"112217100503","4940 N PASO ROBLES AVE","91316",-118.50217,34.160442,"6037139600"
"112217100504","11419 N PORTER RANCH DR","91326",-118.572685,34.29196,"6037108202"
"112217100508","505 S BONNIE BRAE ST","90057",-118.272064,34.05902,"6037208903"
"112217100511","12837 W MOORPARK ST","91604",-118.4123,34.150364,"6037143400"
"112217100516","1031 W 34TH ST","90089",-118.28783,34.02442,"6037222700"
"112217100518","1135 S BOYLE AVE","90023",-118.220406,34.029804,"6037206050"
"112217100519","5837 W SUNSET BLVD","90028",-118.316635,34.098064,"6037191000"
"112217100520","3555 E WHITTIER BLVD","90023",-118.19716,34.026108,"6037204910"
"112217100521","2590 E ARVIA ST","90031",-118.231415,34.09492,"6037187102"
"112217100523","10700 W WILSHIRE BLVD","90024",-118.43591,34.060814,"6037265602"
"112217100524","7928 W HOLLYWOOD BLVD","90046",-118.36244,34.10129,"6037189800"
"112217100530","940 W 35TH ST","90089",-118.28753,34.023315,"6037222700"
"112217100531","4820 N BELLFLOWER AVE","91601",-118.37455,34.158463,"6037125402"
"112217100532","1539 S BELOIT AVE","90025",-118.448654,34.04842,"6037267300"
"112217100533","11430 W BURBANK BLVD","91601",-118.380035,34.17215,"6037125200"
"112217100534","5557 E VALLEY BLVD","90032",-118.164444,34.073883,"6037201602"
"112217100540","610 W CHILDS WAY","90089",-118.2821,34.018913,"6037222700"
"112217100541","11423 N PORTER RANCH DR","91326",-118.5727,34.29199,"6037108202"
"112217100542","11427 N PORTER RANCH DR","91326",-118.57271,34.29201,"6037108202"
"112217100544","1508 S FEDERAL AVE","90025",-118.454605,34.04544,"6037267300"
"112217100545","1103 S BOYLE AVE","90023",-118.22007,34.031456,"6037206050"
"112217100547","1050 S GRAND AVE","90015",-118.261314,34.042244,"6037207900"
"112217100554","1550 N EL CENTRO AVE","90028",-118.32372,34.098946,"6037191000"
"112217100556","1600 N VINE ST","90028",-118.32666,34.099842,"6037191000"
"112217100567","1500 N EL CENTRO AVE","90028",-118.323715,34.098156,"6037191000"
"112217100570","15222 W VENTURA BLVD","91403",-118.46458,34.15354,"6037141302"
"112217100572","6555 W BARTON AVE","90038",-118.33412,34.087727,"6037191901"
"112217100573","801 S OLIVE ST","90014",-118.25698,34.04505,"6037207710"
"112217100574","1000 S GRAND AVE","90015",-118.26073,34.042873,"6037207900"
"112217100577","19401 W PARTHENIA ST","91324",-118.55576,34.228233,"6037113401"
"112217100579","5551 W HOLLYWOOD BLVD","90028",-118.31079,34.10173,"6037190301"
"112217100582","810 E PICO BLVD","90021",-118.252075,34.031925,"6037226002"
"112217100584","6440 N WILBUR AVE","91335",-118.54475,34.187416,"6037133100"
"112217100586","1627 N VINE ST","90028",-118.326675,34.10028,"6037190700"
"112217100587","10000 W SANTA MONICA BLVD","90067",-118.414154,34.06394,"6037267901"
"112217100590","635 W DOWNEY WAY","90089",,,
"112217100593","7121 N WOODLEY AVE","91406",-118.483665,34.199783,"6037127604"
"112217100599","17720 W SUPERIOR ST","91325",-118.52047,34.246742,"6037115104"
"112217100603","127 S SAN VICENTE BLVD","90048",,,
"112217100610","11500 W TENNESSEE AVE","90064",-118.44325,34.034737,"6037267700"
"112217100611","10800 W WILSHIRE BLVD","90024",-118.43996,34.059814,"6037265510"
"112217100612","14911 W CALIFA ST","91411",,,
"112217100614","12665 W VILLAGE LANE","90094",,,
"112217100615","990 W 8TH ST","90017",-118.2625,34.048622,"6037207710"
"112217100616","1633 N LA BREA AVE","90046",-118.34492,34.100643,"6037189904"
"112217100622","6828 N VAN NUYS BLVD","91405",-118.448715,34.194748,"6037127910"
"112217100625","1515 W WILSHIRE BLVD","90017",-118.26872,34.05475,"6037209102"
"112217100627","1015 S GLENDON AVE","90024",-118.444115,34.06219,"6037265202"
"112217100628","8700 N GLENOAKS BLVD","91352",-118.36442,34.22775,"6037102103"
"112217100629","6040 W CENTER DR","90045",-118.39346,33.97824,"6037276000"
"112217100636","738 N WILCOX AVE","90038",-118.330956,34.08422,"6037191820"
"112217100637","6400 S CRESCENT PARK","90094",-118.42744,33.970253,"6037275602"
"112217100638","6901 N TUJUNGA AVE","91605",-118.37905,34.19614,"6037123205"
"112217100639","1200 S GRAND AVE","90015",-118.26338,34.04004,"6037207900"
"112217100640","255 W 5TH ST","90731",-118.282486,33.73982,"6037296220"
"112217100642","12150 W MILLENNIUM","90094",,,
"112217100644","3736 W SANTA ROSALIA DR","90008",-118.33863,34.008247,"6037236100"
"112217100645","7100 S PLAYA VISTA DR","90094",-118.425514,33.969395,"6037275602"
"112217100650","12126 W WATERFRONT DR","90094",-118.40723,33.98101,"6037275602"
"112217100651","8235 N VENTURA CANYON AVE","91402",-118.42881,34.22052,"6037120400"
"112217100652","285 W 6TH ST","90731",-118.2831,33.738735,"6037296220"
"112217100654","1601 N VINE ST","90028",-118.326675,34.099842,"6037190700"
"112217100655","261 S SAN PEDRO ST","90012",-118.24207,34.048534,"6037206200"
"112217100656","4080 S GLENCOE AVE","90292",-118.443146,33.990284,"6037275400"
"112217100657","2215 E ALCAZAR ST","90033",-118.20039,34.063396,"6037203300"
"112217100659","6020 S SEABLUFF DR","90094",-118.42278,33.973476,"6037275602"
"112217100662","2465 E 16TH ST","90021",-118.22946,34.019707,"6037206031"
"112217100663","1001 S OLIVE ST","90015",-118.25966,34.042183,"6037207900"
"112217100666","12411 W FIELDING CIR","90094",,,
"112217100667","7225 CRESCENT PARK","90094",,,
"112217100668","680 S BERENDO ST","90005",-118.29413,34.060513,"6037212303"
"112217100670","12105 W WATERFRONT DR","90094",-118.4064,33.981533,"6037275602"
"112217100671","1243 S OLIVE ST","90015",-118.262695,34.038933,"6037207900"
"112217100674","5280 N LANKERSHIM BLVD","91601",-118.37571,34.166683,"6037125320"
"112217100675","236 S LOS ANGELES ST","90012",-118.24385,34.049583,"6037206200"
"112217100678","1230 S OLIVE ST","90015",-118.26257,34.039043,"6037207900"
"112217100680","12855 W RUNWAY ROAD","90094",-118.41954,33.975334,"6037275602"
"112217100682","8000 WORLD WAY WEST","90045",,,
"362849888755","6025 VALLEY CIRCLE BLVD","91367",-118.65601,34.18015,"6037137302"
"363835898091","7355 VALLEY CIRCLE BLVD","91304",-118.653725,34.206116,"6037134424"
"366050904621","23901 LOS ROSAS ST","91304",-118.646965,34.224083,"6037113231"
"366187892185","23838 KITTRIDGE ST","91307",-118.64548,34.19084,"6037135203"
"366761902924","23701 ROSCOE BLVD","91304",-118.64397,34.219193,"6037113231"
"367694891129","6410 PLATT AVE","91307",-118.64275,34.18691,"6037135202"
"367718891815","6534 PLATT AVE","91307",-118.64266,34.188877,"6037135202"
"367744890802","23600 W VICTORY BLVD","91367",-118.64078,34.186565,"6037135202"
"368050902521","23600 W ROSCOE BLVD","91304",-118.64064,34.219154,"6037134423"
"368785880344","23450 CALABASAS RD","91302",-118.637054,34.158417,"6037137402"
"369326898161","23241 COHASSET ST","91304",-118.63483,34.205967,"6037134422"
"369604899109","23260 SATICOY ST","91304",-118.63413,34.20843,"6037134422"
"369761880202","23369 W MULHOLLAND DR","91364",-118.63536,34.157578,"6037137402"
"369761880203","23327 W MULHOLLAND DR","91364",-118.634605,34.15658,"6037137402"
"369761880204","23357 W MULHOLLAND DR","91364",-118.635124,34.15727,"6037137402"
"369990899057","23233 SATICOY ST","91304",-118.633156,34.208237,"6037134423"
"370243879428","23251 MULHOLLAND DR","91364",-118.6334,34.155003,"6037137402"
"370244899060","23221 SATICOY ST","91304",-118.63292,34.208237,"6037134423"
"370385882011","23241 VENTURA BLVD","91364",-118.63161,34.16219,"6037137000"
"370640881622","23150 AVENUE SAN LUIS","91364",-118.63161,34.1613,"6037137402"
"370687896918","7345 MEDICAL CENTER DR","91307",-118.630585,34.20371,"6037134422"
"370735896687","7320 WOODLAKE AVE","91307",-118.63213,34.203205,"6037134422"
"370849902489","8138 WOODLAKE AVE","91304",-118.63218,34.217686,"6037134423"
"371094881812","23100 AVENUE SAN LUIS","91364",-118.63068,34.161636,"6037137402"
"371251896315","23101 SHERMAN PL","91307",-118.62974,34.201,"6037134422"
"371256896814","7301 MEDICAL CENTER DR","91307",,,
"371264882330","23130 VENTURA BLVD","91364",-118.629364,34.16346,"6037137000"
"371265896955","7325 MEDICAL CENTER DR","91307",-118.63007,34.20371,"6037134422"
"371490896376","7230 MEDICAL CENTER DR","91307",,,
"371524904628","8531 FALLBROOK AVE","91304",-118.62369,34.224674,"6037113231"
"371680903337","23001 W ROSCOE BLVD","91304",-118.627846,34.219326,"6037113231"
"371849904360","8521 FALLBROOK AVE","91304",-118.62359,34.22443,"6037113231"
"371938904762","8511 FALLBROOK AVE","91304",-118.62352,34.224174,"6037113231"
"372161890456","22940 VICTORY BLVD","91367",-118.626305,34.186424,"6037135201"
"372175892261","6635 FALLBROOK AVE","91307",-118.623375,34.190323,"6037135201"
"372229882872","22900 VENTURA BLVD","91364",-118.62622,34.165108,"6037137000"
"372229890956","22915 VICTORY BLVD","91307",-118.62582,34.186436,"6037135201"
"372239904781","8501 FALLBROOK AVE","91304",-118.623505,34.22392,"6037113231"
"372240891886","22855 VICTORY BLVD","91307",-118.62471,34.18644,"6037135201"
"372245883187","22935 VENTURA BLVD","91364",-118.62624,34.16511,"6037137000"
"372376892855","6731 FALLBROOK AVE","91307",-118.62338,34.192394,"6037135201"
"372420893079","6737 FALLBROOK AVE","91307",-118.62338,34.19249,"6037135201"
"372488903197","22801 ROSCOE BLVD","91304",-118.62362,34.21939,"6037113231"
"372532883067","22864 VENTURA BLVD","91364",-118.625206,34.16543,"6037137000"
"372541892650","6651 FALLBROOK AVE","91307",-118.62338,34.191128,"6037135201"
"372568903941","8401 FALLBROOK AVE","91304",-118.6235,34.222935,"6037113231"
"372638890478","22816 VICTORY BLVD","91367",-118.624,34.18643,"6037135201"
"372684891293","6433 FALLBROOK AVE","91307",-118.62337,34.18726,"6037135201"
"372834891883","6605 FALLBROOK AVE","91307",-118.623375,34.18987,"6037135201"
"373018893751","6833 FALLBROOK AVE","91307",-118.62339,34.195084,"6037135201"
"373027883506","22801 VENTURA BLVD","91364",-118.62338,34.166016,"6037137000"
"373224893625","22761 VANOWEN ST","91307",-118.62253,34.193726,"6037135102"
"373286892926","6700 FALLBROOK AVE","91307",-118.62337,34.192204,"6037135102"
"373432891144","22741 VICTORY BLVD","91307",-118.62209,34.186443,"6037135102"
"373578902586","22750 ROSCOE BLVD","91304",-118.622215,34.219402,"6037134302"
"374189893214","22622 VANOWEN ST","91307",-118.61953,34.19372,"6037135102"
"375077883805","22501 DEL VALLE ST","91364",-118.61628,34.16721,"6037137201"
"375128917954","22360 W DEVONSHIRE ST","91311",-118.61475,34.258083,"6037113211"
"375136922258","22601 SANTA SUSANA PASS RD","91311",-118.61578,34.27243,"6037113211"
"375270895479","22450 SHERMAN WAY","91307",-118.61541,34.200993,"6037134303"
"375598894904","7011 SHOUP AVE","91307",-118.61466,34.197468,"6037135102"
"375603895147","7055 SHOUP AVE","91307",-118.61467,34.19843,"6037134303"
"375607895318","7057 SHOUP AVE","91307",-118.61467,34.198463,"6037134303"
"375660888056","5975 SHOUP AVE","91367",-118.61461,34.178787,"6037137201"
"376143896472","22333 SHERMAN WAY","91303",-118.61331,34.201008,"6037134303"
"376299896525","22323 SHERMAN WAY","91303",-118.613144,34.201008,"6037134303"
"376346890898","22301 VICTORY BLVD","91303",-118.612656,34.186462,"6037135111"
"376589896443","22235 SHERMAN WAY","91303",-118.61168,34.20101,"6037134303"
"376718884252","22222 VENTURA BLVD","91364",-118.61085,34.168797,"6037137401"
"376856895876","22222 SHERMAN WAY","91303",-118.6106,34.201,"6037134303"
"376914895128","7032 FARRALONE AVE","91303",-118.61028,34.19759,"6037135111"
"376959884044","22200 W VENTURA BLVD","91364",-118.61051,34.168747,"6037137401"
"377184884573","22144 CLARENDON ST","91367",-118.608475,34.169636,"6037137401"
"377247889389","22122 ERWIN ST","91367",-118.60854,34.182827,"6037135113"
"377254899180","7635 GLADE AVE","91304",-118.60815,34.209103,"6037134304"
"377406889571","22111 ERWIN ST","91367",-118.6087,34.18284,"6037135114"
"377456889078","22111 CALVERT ST","91367",-118.607925,34.181183,"6037135113"
"377465884581","22120 CLARENDON ST","91367",-118.60833,34.169636,"6037137401"
"377521895974","22126 SHERMAN WAY","91303",-118.60878,34.201004,"6037134303"
"377606889388","22100 ERWIN ST","91367",-118.60776,34.182827,"6037135113"
"377620890707","22122 VICTORY BLVD","91367",-118.60922,34.186493,"6037135114"
"377656893550","22103 VANOWEN ST","91303",-118.60825,34.193752,"6037135111"
"377659890046","22122 W VICTORY BLVD","91367",-118.60923,34.186493,"6037135114"
"377739902765","22110 ROSCOE BLVD","91304",-118.60843,34.219616,"6037134304"
"377788885677","22035 BURBANK BLVD","91367",-118.60722,34.171955,"6037137201"
"377827895980","22048 SHERMAN WAY","91303",-118.60703,34.201008,"6037134303"
"377844893247","6750 GLADE AVE","91303",-118.608086,34.1929,"6037135111"
"377866884536","22044 CLARENDON ST","91367",-118.60689,34.16964,"6037137401"
"377891898983","22029 SATICOY ST","91303",-118.60671,34.208286,"6037134304"
"377999903031","8383 TOPANGA CANYON BLVD","91304",,,
"378043893046","6670 GLADE AVE","91303",-118.608086,34.191845,"6037135111"
"378048892606","6644 GLADE AVE","91303",-118.608086,34.1915,"6037135111"
"378064895999","22030 SHERMAN WAY","91303",-118.6067,34.201008,"6037134303"
"378106884597","22020 CLARENDON ST","91367",-118.60646,34.16964,"6037137401"
"378147889716","6201 TOPANGA CANYON BLVD","91367",,,
"378175890451","6325 TOPANGA CANYON BLVD","91367",,,
"378176902280","8201 TOPANGA CANYON BLVD","91311",,,
"378178893556","22015 VANOWEN ST","91303",-118.606415,34.193752,"6037135111"
"378181921456","11051 OLD SANTA SUSANA PASS RD","91311",-118.61855,34.27195,"6037113211"
"378212890760","6355 TOPANGA CANYON BLVD","91367",,,
"378286914060","9901 TOPANGA CANYON BLVD","91311",,,
"378289889022","6133 TOPANGA CANYON BLVD","91367",,,
"378318900814","7909 TOPANGA CANYON BLVD","91304",,,
"378320903667","8373 TOPANGA CANYON BLVD","91304",,,
"378321888258","6001 TOPANGA CANYON BLVD","91367",,,
"378328886883","5807 TOPANGA CANYON BLVD","91367",,,
"378329885872","5633 TOPANGA CANYON BLVD","91367",,,
"378339896889","7301 TOPANGA CANYON BLVD","91303",,,
"378348913426","9777 TOPANGA CANYON BLVD","91311",,,
"378368909214","9101 TOPANGA CANYON BLVD","91311",,,
"378370901283","7945 TOPANGA CANYON BLVD","91304",,,
"378398912296","9640 TOPANGA CANYON BLVD","91311",-118.60703,34.245235,"6037113237"
"378416912031","9600 TOPANGA CANYON BLVD","91311",-118.60681,34.244404,"6037113237"
"378516887378","5855 TOPANGA CANYON BLVD","91367",,,
"378539911706","9520 TOPANGA CANYON BLVD","91311",-118.606476,34.243126,"6037113237"
"378545899428","7700 TOPANGA CANYON BLVD","91304",-118.60587,34.2103,"6037134306"
"378548897120","7334 TOPANGA CANYON BLVD","91303",-118.60585,34.20351,"6037134522"
"378561911564","9500 TOPANGA CANYON BLVD","91311",-118.6064,34.242825,"6037113237"
"378562887758","5959 TOPANGA CANYON BLVD","91367",,,
"378594902311","8220 TOPANGA CANYON BLVD","91304",-118.60589,34.219067,"6037134305"
"378625900138","7810 TOPANGA CANYON BLVD","91304",-118.60587,34.21212,"6037134306"
"378625901227","7940 TOPANGA CANYON BLVD","91304",-118.60588,34.21397,"6037134306"
"378633885389","5550 TOPANGA CANYON BLVD","91367",-118.60577,34.171562,"6037137201"
"378668903773","8372 TOPANGA CANYON BLVD","91304",-118.605896,34.22191,"6037113233"
"378674884584","21911 W VENTURA BLVD","91364",-118.60411,34.168453,"6037137502"
"378696910421","9350 TOPANGA CANYON BLVD","91311",-118.606,34.240143,"6037113237"
"378700910044","9310 TOPANGA CANYON BLVD","91311",-118.605995,34.23952,"6037113237"
"378702892165","6550 TOPANGA CANYON BLVD","91303",-118.60581,34.189507,"6037135114"
"378702902344","21921 LANARK ST","91304",-118.604614,34.217575,"6037134305"
"378712888763","6100 TOPANGA CANYON BLVD","91367",-118.60579,34.18123,"6037135113"
"378713911099","9450 TOPANGA CANYON BLVD","91311",-118.60611,34.241688,"6037113237"
"378715910817","9430 TOPANGA CANYON BLVD","91311",-118.60606,34.24138,"6037113237"
"378729910619","9400 TOPANGA CANYON BLVD","91311",-118.60601,34.240917,"6037113237"
"378732898794","21915 SATICOY ST","91304",-118.604706,34.208286,"6037134306"
"378744902780","21910 ROSCOE BLVD","91304",-118.60449,34.219677,"6037134305"
"378755902363","21909 LANARK ST","91304",-118.60447,34.217575,"6037134305"
"378768896401","7231 VASSAR AVE","91303",-118.6044,34.201633,"6037134522"
"378790895713","7151 VASSAR AVE","91303",-118.6044,34.200123,"6037134520"
"378790909722","9260 TOPANGA CANYON BLVD","91311",-118.60599,34.237957,"6037113237"
"378795909372","9210 TOPANGA CANYON BLVD","91311",-118.60574,34.236908,"6037113237"
"378804908152","9035 TOPANGA CANYON BLVD","91304",,,
"378807898857","21909 SATICOY ST","91304",-118.60463,34.208286,"6037134306"
"378817885275","21900 BURBANK BLVD","91367",-118.604225,34.17203,"6037137103"
"378857912870","21900 MARILLA ST","91311",-118.60426,34.247597,"6037113237"
"378884903818","8377 NORTHGATE AVE","91304",-118.604034,34.22175,"6037113233"
"378898903149","21901 ROSCOE BLVD","91304",-118.60437,34.219692,"6037113233"
"378905902321","21847 LANARK ST","91304",-118.603714,34.21758,"6037134305"
"378922910626","9410 TOPANGA CANYON BLVD","91311",-118.606026,34.24107,"6037113237"
"378951909739","9261 JORDAN AVE","91311",-118.603935,34.23589,"6037113237"
"378975898830","21845 SATICOY ST","91304",-118.603584,34.20829,"6037134306"
"378980902803","21834 ROSCOE BLVD","91304",-118.60358,34.219692,"6037134305"
"378980912130","9638 TOPANGA CANYON PL","91311",-118.605064,34.24537,"6037113237"
"378994894882","7000 VASSAR AVE","91303",-118.60438,34.197525,"6037134520"
"378999911058","21900 PLUMMER ST","91311",-118.604546,34.2427,"6037113237"
"379005902304","21837 LANARK ST","91304",-118.6036,34.21758,"6037134305"
"379020912854","21838 MARILLA ST","91311",-118.60355,34.247597,"6037113237"
"379027909203","9111 JORDAN AVE","91311",-118.603935,34.235935,"6037113237"
"379030895070","7020 VASSAR AVE","91303",-118.60438,34.197838,"6037134520"
"379044912531","9700 TOPANGA CANYON PL","91311",-118.60488,34.246197,"6037113237"
"379059902300","21827 LANARK ST","91304",-118.60348,34.21758,"6037134305"
"379070891659","21751 W VICTORY BLVD","91303",-118.60231,34.1876,"6037135114"
"379072892713","21900 VANOWEN ST","91303",-118.60462,34.193745,"6037135114"
"379082910214","9324 TOPANGA CANYON BLVD","91311",-118.605995,34.23974,"6037113237"
"379088887917","21850 OXNARD ST","91367",-118.603615,34.179142,"6037137103"
"379099913670","21828 LASSEN ST","91311",-118.604095,34.249966,"6037113237"
"379109895156","7034 VASSAR AVE","91303",-118.60438,34.198055,"6037134520"
"379114902763","21828 ROSCOE BLVD","91304",-118.60351,34.219692,"6037134305"
"379115912858","21820 MARILLA ST","91311",-118.603355,34.247597,"6037113237"
"379132903416","8340 NORTHGATE AVE","91304",-118.60402,34.2214,"6037113233"
"379135888834","6101 OWENSMOUTH AVE","91367",-118.60152,34.18125,"6037135113"
"379136908177","9012 TOPANGA CANYON BLVD","91304",-118.60392,34.233883,"6037113233"
"379162902738","21812 ROSCOE BLVD","91304",-118.60331,34.219696,"6037134305"
"379184902168","21817 LANARK ST","91304",-118.603355,34.21758,"6037134305"
"379186911498","21821 PLUMMER ST","91311",-118.603195,34.24271,"6037113237"
"379199903780","8380 NORTHGATE AVE","91304",-118.60403,34.221786,"6037113233"
"379238913727","21822 LASSEN ST","91311",-118.603714,34.249966,"6037113237"
"379258898659","7551 JORDAN AVE","91304",,,
"379259912937","21800 W MARILLA ST","91311",-118.603134,34.247597,"6037113237"
"379274902737","21804 ROSCOE BLVD","91304",-118.60322,34.219696,"6037134305"
"379277897348","7357 N JORDAN AVE","91303",-118.602875,34.203857,"6037134522"
"379285888584","21801 OXNARD ST","91367",-118.60478,34.17922,"6037135113"
"379285909105","9140 JORDAN AVE","91311",-118.60392,34.236355,"6037113237"
"379292909206","9160 JORDAN AVE","91311",-118.60393,34.23666,"6037113237"
"379313902208","21809 LANARK ST","91304",-118.60326,34.21758,"6037134305"
